Source,Target,Type,Weight,Interaction,post_id
2078539470450688000,1005189465868890112,Directed,2,MENTION,2085988423110684893
2078539470450688000,1005189465868890112,Directed,2,RETWEET,2085988423110684893
1998948304173019136,1005189465868890112,Directed,1,MENTION,2085987437835153765
1998948304173019136,1005189465868890112,Directed,1,RETWEET,2085987437835153765
2007112719812665344,1005189465868890112,Directed,1,MENTION,2085986279540379892
2007112719812665344,1005189465868890112,Directed,1,RETWEET,2085986279540379892
2077490814888902656,1005189465868890112,Directed,2,MENTION,2085985423210213781
2077490814888902656,1005189465868890112,Directed,2,RETWEET,2085985423210213781
1581533921346469888,1005189465868890112,Directed,1,MENTION,2085982563869311256
1581533921346469888,1005189465868890112,Directed,1,RETWEET,2085982563869311256
2079289276659855360,1005189465868890112,Directed,1,MENTION,2085975775476334985
2079289276659855360,1005189465868890112,Directed,1,RETWEET,2085975775476334985
1918719169459019777,1005189465868890112,Directed,1,MENTION,2085971097569173774
1918719169459019777,1005189465868890112,Directed,1,RETWEET,2085971097569173774
1619904447055790080,1005189465868890112,Directed,1,MENTION,2085967648966254930
1619904447055790080,1005189465868890112,Directed,1,RETWEET,2085967648966254930
505027416,1005189465868890112,Directed,1,MENTION,2085965855863550356
505027416,387735325,Directed,1,MENTION,2085965855863550356
505027416,4195265110,Directed,1,MENTION,2085965855863550356
505027416,1005189465868890112,Directed,1,RETWEET,2085965855863550356
1642332486280572934,1005189465868890112,Directed,1,MENTION,2085965009381667272
1642332486280572934,1005189465868890112,Directed,1,RETWEET,2085965009381667272
1828591332870496260,1648490572943073280,Directed,1,MENTION,2085964332496814405
1828591332870496260,1648490572943073280,Directed,1,RETWEET,2085964332496814405
2004017765561372672,1005189465868890112,Directed,1,MENTION,2085962044541477150
2004017765561372672,1005189465868890112,Directed,1,RETWEET,2085962044541477150
1781428564081991680,1005189465868890112,Directed,1,MENTION,2085961565832941662
1781428564081991680,1005189465868890112,Directed,1,RETWEET,2085961565832941662
1619422861223170049,1648490572943073280,Directed,1,MENTION,2085959298912555091
1619422861223170049,1648490572943073280,Directed,1,RETWEET,2085959298912555091
1719536338318311424,1005189465868890112,Directed,1,MENTION,2085957157296443586
1719536338318311424,1005189465868890112,Directed,1,RETWEET,2085957157296443586
1594834323512999936,1396897957417521155,Directed,2,MENTION,2085953870497292516
1594834323512999936,1396897957417521155,Directed,2,RETWEET,2085953870497292516
1645422030055956481,1005189465868890112,Directed,1,MENTION,2085953351871607238
1645422030055956481,1005189465868890112,Directed,1,RETWEET,2085953351871607238
1544011422572609537,1648490572943073280,Directed,1,MENTION,2085947001892491611
1544011422572609537,1648490572943073280,Directed,1,RETWEET,2085947001892491611
2047877233461612544,1005189465868890112,Directed,1,MENTION,2085944095130726714
2047877233461612544,1005189465868890112,Directed,1,RETWEET,2085944095130726714
1832316409340211201,1005189465868890112,Directed,1,MENTION,2085938493298004301
1832316409340211201,1005189465868890112,Directed,1,RETWEET,2085938493298004301
1756550520053903360,716459367655219200,Directed,1,MENTION,2085937307631096309
2023144586994909184,1005189465868890112,Directed,1,MENTION,2085935062059524230
2023144586994909184,1005189465868890112,Directed,1,RETWEET,2085935062059524230
633440284,1005189465868890112,Directed,1,MENTION,2085928361436803333
633440284,1005189465868890112,Directed,1,RETWEET,2085928361436803333
175174397,1005189465868890112,Directed,1,MENTION,2085927313342939620
175174397,1005189465868890112,Directed,1,RETWEET,2085927313342939620
1595968614,1005189465868890112,Directed,1,MENTION,2085925470319579510
1595968614,1005189465868890112,Directed,1,RETWEET,2085925470319579510
1636174588416598017,1005189465868890112,Directed,1,MENTION,2085924278726226135
1636174588416598017,1005189465868890112,Directed,1,RETWEET,2085924278726226135
252789452,716818098310025220,Directed,1,MENTION,2085922329851244915
252789452,716818098310025220,Directed,1,RETWEET,2085922329851244915
2067402637461299200,1005189465868890112,Directed,1,MENTION,2085918194552709282
2067402637461299200,1005189465868890112,Directed,1,RETWEET,2085918194552709282
1872692764887928832,1503664258323816448,Directed,1,MENTION,2085917427406197100
1872692764887928832,1503664258323816448,Directed,1,RETWEET,2085917427406197100
1352364730715930624,1648490572943073280,Directed,1,MENTION,2085917263001993646
1352364730715930624,1648490572943073280,Directed,1,RETWEET,2085917263001993646
2562554779,1005189465868890112,Directed,1,MENTION,2085913328208003427
