Source,Target,Type,Weight,Interaction,post_id
2000444521520525312,1036957264861585408,Directed,3,RETWEET,2068408556366262538
930051614836006912,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1656313961942220804,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1693962409596067840,1036957264861585408,Directed,3,RETWEET,2068408556366262538
1562524399328460802,1036957264861585408,Directed,3,QUOTE,2069843574867329506
1429199311297028109,1036957264861585408,Directed,3,QUOTE,2069749264767484010
1759986899199111168,1036957264861585408,Directed,3,QUOTE,2069628227522601135
1448781901246914560,1036957264861585408,Directed,3,QUOTE,2069577205064081543
1451297987423084548,1036957264861585408,Directed,3,QUOTE,2069532628265406491
1315352753338830848,1036957264861585408,Directed,3,QUOTE,2069530122080620892
1953554603926073344,1036957264861585408,Directed,3,QUOTE,2069517782061092982
1507748553510293512,1036957264861585408,Directed,3,QUOTE,2069512321160863927
1452115822332231681,1036957264861585408,Directed,3,QUOTE,2069505133512175666
2022764006004658177,1036957264861585408,Directed,3,QUOTE,2069448025995465193
4855091326,1036957264861585408,Directed,3,QUOTE,2069204083223797929
2027153167012794368,1036957264861585408,Directed,3,QUOTE,2069172443801927854
1871671023583817728,1036957264861585408,Directed,3,QUOTE,2069145320056066497
1731111612411453440,1036957264861585408,Directed,3,QUOTE,2069079457168584989
1928910536705511425,1036957264861585408,Directed,3,QUOTE,2069069153135190132
1757123251657138176,1036957264861585408,Directed,3,QUOTE,2069054934717247839
1419598133600743428,1036957264861585408,Directed,3,QUOTE,2069047683227189419
1635719662796144646,1036957264861585408,Directed,3,QUOTE,2069031337810383304
1242641873346293761,1036957264861585408,Directed,3,QUOTE,2068995451916058822
801998423432032256,1036957264861585408,Directed,3,QUOTE,2068950518307737986
1953141747682557955,1036957264861585408,Directed,3,QUOTE,2068941308845228499
1484629081345953792,1036957264861585408,Directed,3,QUOTE,2068905744611618869
2068866012808622080,1036957264861585408,Directed,3,QUOTE,2068902332847313191
1947703296468332544,1036957264861585408,Directed,3,QUOTE,2068901478551691386
1814768821821186049,4272194714,Directed,1,RETWEET,2068108129875992988
2057032441961791488,4272194714,Directed,1,RETWEET,2068108129875992988
3244150984,4272194714,Directed,1,RETWEET,2068108129875992988
574651181,4272194714,Directed,1,RETWEET,2068108129875992988
1112134481043820544,4272194714,Directed,1,RETWEET,2068108129875992988
1378814487910703104,4272194714,Directed,1,RETWEET,2068108129875992988
2049465797970460672,4272194714,Directed,1,RETWEET,2068108129875992988
1087494828,4272194714,Directed,1,RETWEET,2068108129875992988
1428325516403109894,4272194714,Directed,1,RETWEET,2068108129875992988
1491648919645818880,4272194714,Directed,1,RETWEET,2068108129875992988
1919002202812604416,4272194714,Directed,1,RETWEET,2068108129875992988
1379687796,4272194714,Directed,1,RETWEET,2068108129875992988
1270711016935079936,4272194714,Directed,1,RETWEET,2068108129875992988
1568969927062593537,4272194714,Directed,1,RETWEET,2068108129875992988
1089630595066486784,4272194714,Directed,1,RETWEET,2068108129875992988
