Source,Target,Type,Weight,Interaction,post_id
1081117545955028993,13615722,Directed,1,REPLY,2087252553385849085
1903184920912269312,13615722,Directed,2,MENTION,2087250659632377940
1903184920912269312,13615722,Directed,2,REPLY,2087250659632377940
1100163812689354753,13615722,Directed,1,MENTION,2087250123050893439
1100163812689354753,13615722,Directed,1,REPLY,2087250123050893439
2052242120401096704,13615722,Directed,1,MENTION,2087247009749274693
2052242120401096704,13615722,Directed,1,REPLY,2087247009749274693
1367174855150469121,13615722,Directed,1,MENTION,2087246524103225795
1367174855150469121,13615722,Directed,1,REPLY,2087246524103225795
1812609898120949760,13615722,Directed,4,MENTION,2087245534847463915
1812609898120949760,13615722,Directed,4,REPLY,2087245534847463915
887350005379584001,13615722,Directed,1,MENTION,2087245397064372289
887350005379584001,13615722,Directed,1,REPLY,2087245397064372289
1458129453368946697,988591689144119296,Directed,1,MENTION,2087244107546525699
1458129453368946697,4013407935,Directed,1,MENTION,2087244107546525699
1458129453368946697,13615722,Directed,1,MENTION,2087244107546525699
1458129453368946697,988591689144119296,Directed,1,REPLY,2087244107546525699
1059650366,13615722,Directed,1,MENTION,2087241439839187348
1059650366,13615722,Directed,1,REPLY,2087241439839187348
2077063944322088960,13615722,Directed,2,MENTION,2087237702093537341
2077063944322088960,13615722,Directed,2,REPLY,2087237702093537341
61850508,812737065767096320,Directed,1,MENTION,2087237498460156341
61850508,13615722,Directed,1,MENTION,2087237498460156341
61850508,812737065767096320,Directed,1,REPLY,2087237498460156341
106929313,13615722,Directed,1,MENTION,2087237465677410448
106929313,13615722,Directed,1,REPLY,2087237465677410448
1134309055613218818,13615722,Directed,2,MENTION,2087237245291872400
1134309055613218818,13615722,Directed,2,REPLY,2087237245291872400
2078829599622922240,812737065767096320,Directed,1,MENTION,2087231893909409913
2078829599622922240,13615722,Directed,1,MENTION,2087231893909409913
2078829599622922240,812737065767096320,Directed,1,REPLY,2087231893909409913
812737065767096320,13615722,Directed,1,MENTION,2087231383328710765
812737065767096320,13615722,Directed,1,REPLY,2087231383328710765
2079647360309698561,13615722,Directed,1,MENTION,2087228083568799790
2079647360309698561,13615722,Directed,1,REPLY,2087228083568799790
1560406705732714498,1767852532053741568,Directed,1,MENTION,2087225925075075407
1560406705732714498,13615722,Directed,1,MENTION,2087225925075075407
1560406705732714498,1767852532053741568,Directed,1,REPLY,2087225925075075407
1690100918056837120,1857462468,Directed,1,MENTION,2087224575935344751
1690100918056837120,13615722,Directed,2,MENTION,2087224575935344751
1690100918056837120,1857462468,Directed,1,REPLY,2087224575935344751
1616640307474358272,13615722,Directed,3,MENTION,2087224384264028284
